"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202407","85177990","品目85.17所列设备用其他零件","302","丹麦","15","进料加工贸易","6","千克","0","?","20,223",
"202407","85177990","品目85.17所列设备用其他零件","302","丹麦","33","保税监管场所进出境货物","44","千克","0","?","67,974",
"202407","85177990","品目85.17所列设备用其他零件","302","丹麦","34","海关特殊监管区域物流货物","37","千克","0","?","4,868",
"202407","85177990","品目85.17所列设备用其他零件","303","英国","10","一般贸易","2326","千克","0","?","1,679,136",
"202407","85177990","品目85.17所列设备用其他零件","303","英国","15","进料加工贸易","291","千克","0","?","95,529",
"202407","85177990","品目85.17所列设备用其他零件","303","英国","33","保税监管场所进出境货物","165","千克","0","?","30,218",
"202407","85177990","品目85.17所列设备用其他零件","303","英国","34","海关特殊监管区域物流货物","297","千克","0","?","14,788",
"202407","85177990","品目85.17所列设备用其他零件","303","英国","39","其他","3","千克","0","?","2,081",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","10","一般贸易","5962","千克","0","?","2,261,367",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","14","来料加工贸易","0","千克","0","?","613",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","15","进料加工贸易","106","千克","0","?","102,931",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","33","保税监管场所进出境货物","478","千克","0","?","246,142",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","34","海关特殊监管区域物流货物","498","千克","0","?","86,457",
"202407","85177990","品目85.17所列设备用其他零件","304","德国","39","其他","34","千克","0","?","79,154",
"202407","85177990","品目85.17所列设备用其他零件","305","法国","10","一般贸易","466","千克","0","?","1,170,766",
"202407","85177990","品目85.17所列设备用其他零件","305","法国","15","进料加工贸易","210","千克","0","?","3,807,791",
"202407","85177990","品目85.17所列设备用其他零件","305","法国","33","保税监管场所进出境货物","26","千克","0","?","11,077",
"202407","85177990","品目85.17所列设备用其他零件","305","法国","34","海关特殊监管区域物流货物","4","千克","0","?","4,820",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","10","一般贸易","3354","千克","0","?","376,255",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","14","来料加工贸易","5","千克","0","?","3,371",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","15","进料加工贸易","731","千克","0","?","6,023",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","33","保税监管场所进出境货物","42","千克","0","?","6,650",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","34","海关特殊监管区域物流货物","21","千克","0","?","46,096",
"202407","85177990","品目85.17所列设备用其他零件","307","意大利","39","其他","4","千克","0","?","54",
"202407","85177990","品目85.17所列设备用其他零件","309","荷兰","10","一般贸易","13","千克","0","?","24,754",
"202407","85177990","品目85.17所列设备用其他零件","309","荷兰","14","来料加工贸易","9","千克","0","?","16,526",
"202407","85177990","品目85.17所列设备用其他零件","309","荷兰","33","保税监管场所进出境货物","851","千克","0","?","89,490",
"202407","85177990","品目85.17所列设备用其他零件","309","荷兰","34","海关特殊监管区域物流货物","281","千克","0","?","23,803",
"202407","85177990","品目85.17所列设备用其他零件","310","希腊","10","一般贸易","36","千克","0","?","15,462",
"202407","85177990","品目85.17所列设备用其他零件","310","希腊","33","保税监管场所进出境货物","1208","千克","0","?","66,350",
"202407","85177990","品目85.17所列设备用其他零件","310","希腊","34","海关特殊监管区域物流货物","6","千克","0","?","1,164",
"202407","85177990","品目85.17所列设备用其他零件","311","葡萄牙","10","一般贸易","1","千克","0","?","331",
"202407","85177990","品目85.17所列设备用其他零件","311","葡萄牙","15","进料加工贸易","2","千克","0","?","618",
"202407","85177990","品目85.17所列设备用其他零件","311","葡萄牙","33","保税监管场所进出境货物","39","千克","0","?","35,741",
"202407","85177990","品目85.17所列设备用其他零件","311","葡萄牙","34","海关特殊监管区域物流货物","96","千克","0","?","26,298",
"202407","85177990","品目85.17所列设备用其他零件","312","西班牙","10","一般贸易","240","千克","0","?","7,691",
"202407","85177990","品目85.17所列设备用其他零件","312","西班牙","39","其他","30","千克","0","?","664",
"202407","85177990","品目85.17所列设备用其他零件","314","安道尔","15","进料加工贸易","18","千克","0","?","1,833",
"202407","85177990","品目85.17所列设备用其他零件","315","奥地利","10","一般贸易","443","千克","0","?","720,040",
"202407","85177990","品目85.17所列设备用其他零件","315","奥地利","14","来料加工贸易","1","千克","0","?","158",
"202407","85177990","品目85.17所列设备用其他零件","315","奥地利","15","进料加工贸易","143","千克","0","?","583,875",
"202407","85177990","品目85.17所列设备用其他零件","315","奥地利","34","海关特殊监管区域物流货物","14","千克","0","?","10,730",
"202407","85177990","品目85.17所列设备用其他零件","315","奥地利","39","其他","6","千克","0","?","2,939",
"202407","85177990","品目85.17所列设备用其他零件","316","保加利亚","10","一般贸易","90","千克","0","?","2,749",
"202407","85177990","品目85.17所列设备用其他零件","318","芬兰","10","一般贸易","1150","千克","0","?","142,802",
"202407","85177990","品目85.17所列设备用其他零件","318","芬兰","34","海关特殊监管区域物流货物","3129","千克","0","?","1,509,025",
"202407","85177990","品目85.17所列设备用其他零件","318","芬兰","39","其他","54","千克","0","?","19,058",
"202407","85177990","品目85.17所列设备用其他零件","321","匈牙利","10","一般贸易","1957","千克","0","?","210,495",
"202407","85177990","品目85.17所列设备用其他零件","321","匈牙利","15","进料加工贸易","165","千克","0","?","240,677",
"202407","85177990","品目85.17所列设备用其他零件","321","匈牙利","34","海关特殊监管区域物流货物","1916","千克","0","?","350,251",
"202407","85177990","品目85.17所列设备用其他零件","321","匈牙利","39","其他","21","千克","0","?","13,784",
"202407","85177990","品目85.17所列设备用其他零件","326","挪威","14","来料加工贸易","5","千克","0","?","1,003",
"202407","85177990","品目85.17所列设备用其他零件","326","挪威","33","保税监管场所进出境货物","114","千克","0","?","45,727",
"202407","85177990","品目85.17所列设备用其他零件","326","挪威","34","海关特殊监管区域物流货物","69","千克","0","?","23,540",
"202407","85177990","品目85.17所列设备用其他零件","327","波兰","10","一般贸易","7855","千克","0","?","994,607",
"202407","85177990","品目85.17所列设备用其他零件","327","波兰","34","海关特殊监管区域物流货物","2864","千克","0","?","248,838",
"202407","85177990","品目85.17所列设备用其他零件","327","波兰","39","其他","300","千克","0","?","66,312",
"202407","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","10","一般贸易","1484","千克","0","?","967,664",
"202407","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","15","进料加工贸易","69","千克","0","?","174,269",
"202407","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","34","海关特殊监管区域物流货物","469","千克","0","?","162,609",
"202407","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","39","其他","4","千克","0","?","7,250",
"202407","85177990","品目85.17所列设备用其他零件","330","瑞典","10","一般贸易","482","千克","0","?","806,396",
"202407","85177990","品目85.17所列设备用其他零件","330","瑞典","15","进料加工贸易","262","千克","0","?","6,019",
"202407","85177990","品目85.17所列设备用其他零件","330","瑞典","33","保税监管场所进出境货物","34","千克","0","?","24,689",
"202407","85177990","品目85.17所列设备用其他零件","330","瑞典","34","海关特殊监管区域物流货物","7","千克","0","?","8,089",
"202407","85177990","品目85.17所列设备用其他零件","330","瑞典","39","其他","4","千克","0","?","9,817",
